Count	Fit_Output	�..Protocol.Name	Sample.ID	Sample.Data.Type	AC50..uM.	CC.v2	Efficacy	Max.Resp	Structure	Activity.Rank	Metabolic.Stability..m.	Permeability..1e.6.cm.sec.	Solubility..ug.ml.	Drug.Name	Assay.Plate.ID	Supplier.ID	Supplier	Library	Log.AC50..M.	Row.Index	Ligand.Efficiency	Col.Index	Sample.Name	Alias	CC.v1	Tox.Flag	Target.ID	Fragments	Smiles.Can	Smiles.Unique	LEC	BEI	SEI	Data.Range	Inf.Activity	Hill.Coef	PValue	R2	AC50_2..uM.	Ncgc.Unique.ID	Log.AC50.2	Hill.Coef.2	Fraction	Sample.ID2	Tox21.ID	Zero.Activity	User.Flag	Max.Read1	Ic50	Max.Data	Min.Data	AUC	AUC.Fit	Cmpd.Plate.ID	Comment	Log.AC50.	Log.AC50..1	Inf.Activity.	Inf.Activity..1	Custom.1	Custom.2	NCGC.Unique.ID	Mapping.ID	Drug.ID	Assay.Name	Hash.Key.24.	MLSMR.Compound.Class	Primary.MOA	Origin	Solvent	Salt.Code	Purity	Purity.Rating	MW	PubChem.SID	CAS.	Gene.Symbol	Gene.ID	Tanimoto	Layer.Index	Curve.Class3	Data.Points	Ins.Date	Mask.No	Sar	Log.Dye.Conc	Report.Flag	Assay.Protocol.ID	Mask.Flags	Sample.Replicate	Plate.Replicate	Measure.Time	Replicate.IDs	Data.Mode	Assay.Outcome	Phenotype	Activity.Score	Confirmation.Flag	Control.Flag	Conc.ID	Experiment.Set	Team	Scientist	Data0	Data1	Data2	Data3	Data4	Data5	Data6	Data7	Data8	Data9	Data10	Data11	Data12	Data13	Data14	Data15	Data16	Data17	Data18	Data19	Data20	Data21	Data22	Data23	Data24	Lychi.L3	Lychi.L4	Sample.Data.ID
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00346455-03	Nluc100	18.35635378	-2.1	-86.75018159	-83.33344119	OC1(CN(C1)C(=O)C2=C(NC3=C(F)C=C(I)C=C3)C(=C(F)C=C2)F)[C@@H]4CCCCN4							HY-13064	MedChem Express	2016_NPACT_01	-4.736213581	17		29	Cobimetinib		-2.1								7.320268286	87.49934245	-89.50011584	2.786771214	0.009577696	0.957171633								-2.749934245			20	4.16590126	-83.33344119	-51.80847997	-51.78378863										BSMCAPRUBJMWDF		Alpha-1 antitrypsin	TMujkOsdmBPfKDTQPo		Mek Inhibitor						531.31	363677411	934660-93-2	MAP2K1			0		7	58:08.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173751151	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-9.70079938	-12.27942704	4.16590126	1.09670886	3.51358668	-13.38342206	-83.33344119																			8U98MMK1WAD	8UDBJA4F9RNN	225956044
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00481652-01	Nluc100	5.701619463	-2.2	-47.82968997	-50.51740739	CCC1=NC(=C(NC2=CC(=C(C=C2)N3CCC(CC3)N4CCN(C)CC4)OC)N=C1NC5CCOCC5)C(N)=O							HY-12432	MedChem Express	2016_NPACT_03	-5.244001772	22		8	Gilteritinib		-2.2								4.326377173	49.44707169	-52.05879998	1.967336206	0.005476901	0.968187149								-4.229110009			28.9	-1.0703357	-50.51740739	-65.00161219	-65.33335113										GYQYAJJFPNQOOW		Alpha-1 antitrypsin	UnxcDPxSYXcalhNWXC		AXL Kinase Inhibitor						552.7115	363681125		AXL			0		7	58:26.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173772165	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-1.10696275	-1.0703357	-9.44417887	-7.66873092	-3.6453268	-29.80031944	-50.51740739																			S472PNZL93N	S4NDSK8XDGVU	225958251
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00483921-01	Nluc100	2.909286014	-2.2	-46.45488311	-36.36393255	[O-][S+](=O)(NC1=CC=C(F)C(=C1F)C(=O)C2=C[NH]C3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5)N6CC[C@@H](F)C6							HY-18972	MedChem Express	2016_NPACT_04	-5.536213581	2		31	PLX-8394		-2.2								4.358193797	39.8681771	-41.45488311	0.6	0.001415998	0.984243351								5				3.50424455	-36.36393255	-39.00829727	-39.60864193										SUNAZDJXUVQOLQ		Alpha-1 antitrypsin	rxXENDUBOLTEXavlUw		Raf kinase B Inhibitor						542.533	363681140	1393466-87-9	BRAF	673		0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173740175	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	3.24626583	3.50424455	2.94191776	-7.76982215	-14.06659818	-24.19519512	-36.36393255																			NZJ286PUXJV	NZV6VS52X25F	225955209
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00483924-01	Nluc100	3.662574094	-1.2	-83.27005521	-75.14024987	COC1=C(NC2=NC=C(Cl)C(=N2)NC3=CC=CC=C3[P](C)(C)=O)C=CC(=C1)N4CCC(CC4)N5CCN(C)CC5		>30	265.72	>86			CT-AP261	ChemieTek	2016_NPACT_03	-5.436213581	24		45	Brigatinib		-1.2								6.324120034	87.96489266	-75.66829984	1.98874246	0.000148267	0.994988								7.601755367			5.12	12.82464279	-75.14024987	-58.80225634	-58.76974339										AILRADAXUVEEIR		Alpha-1 antitrypsin	CkbvKfpBPHrILfWWSC		IGF-1R Inhibitor						584.092	363681143	1197953-54-0	IGFR1			0		7	58:26.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173773026	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	4.48338493	12.82464279	5.72459957	6.86220216	-8.75739023	-64.62951532	-75.14024987																			5JMN8BYTMFZ	5JZDKV9ZC2R1	225958237
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00483925-01	Nluc100	6.513080099	-1.1	-87.44514296	-83.51783407	COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(F)C=C(NC(=S)NC(=O)CC5=CC=C(F)C=C5)C=C4		10.32726	360.62	<1			CT-MG265	ChemieTek	2016_NPACT_03	-5.186213581	28		45	Glesatinib		-1.1								5.319193416	94.75025535	-82.68265573	3.572248169	0.001508716	0.983712307								4.762487233			7.34	11.23242128	-83.51783407	-59.77276139	-59.35098352										YRCHYHRCBXNYNU		Alpha-1 antitrypsin	ftnnToPrikUHAKYYQy		VEGFR-1/2/3 Inhibitor						619.705	363681144	936694-12-1	FLT1	4233		0		7	58:26.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173774237	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-1.90421817	1.00615942	2.71086432	11.23242128	10.12220013	-62.33869394	-83.51783407																			T44CK5ABYUU	T4ULGF2B1W3W	225958736
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00483926-01	Nluc100	11.58207624	-2.1	-94.51804104	-80.11267335	COCCNCC1=CC=C(N=C1)C2=CC3=NC=CC(=C3S2)OC4=C(F)C=C(NC(=O)C5(CC5)C(=O)NC6=CC=C(F)C=C6)C=C4		14.77437		<1			CT-MG516	ChemieTek	2016_NPACT_03	-4.936213581	20		45	Sitravatinib		-2.1								4.308469565	94.61375556	-86.74872882	1.88511806	0.002894026	0.977201812								7.769312222			13.6	14.50108221	-80.11267335	-24.26215622	-25.51135225										WLAVZAAODLTUSW		Alpha-1 antitrypsin	EMlSvrlTwYngWtOKXs		VEGFR-1/2/3 Inhibitor						629.676	363681145	1123837-84-2	FLT1	3815		0		7	58:26.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173771815	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	14.50108221	10.42968184	-1.53449191	4.46960003	7.28331773	-28.21674486	-80.11267335																			PCWXMCUM47Q	PCQSKXGQLBXM	225958355
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485411-01	Nluc100	11.58207624	2.2	85.83189999	79.07570106	COC1=C(OC)C(=C2C(=C1)CC[C@H](NC(C)=O)C\3=C\C(=O)/C(=C\C=C23)SC)OC							SML0954	SIGMA	2016_NPACT_04	-4.936213581	15		41	Thiocolchicine		2.2								6.674166551	80.42662331	89.66813095	1.1	0.018754287	0.938264017								3.836230969			14.3	79.07570106	-1.35092225	78.60963559	79.99552826										CMEGANPVAXDBPL		Alpha-1 antitrypsin	IxWCMwrPcdYoNcFjDQ		Tubulin Inhibitor						415.503	363681324	2730-71-4				0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173742849	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	0.40293721	0.42343582	11.50259649	-1.35092225	23.9156642	33.94049643	79.07570106																			HR91VBQTSCV	HRVUCXAJP6MF	225954865
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485421-01	Nluc100	3.264272597	-1.2	-81.93554413	-81.73605589	NC1=NC2=C(N=CN=C2N)[N]1[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O							SML0628	SIGMA	2016_NPACT_04	-5.486213581	21		33	8-Aminoadenosine		-1.1								3.311731004	92.43559588	-79.17910371	2.952271214	0.003026545	0.976664576								2.756440412			3.92	10.69953999	-81.73605589	-81.07099313	-82.30944612										DVGWFQILDUEEGX		Alpha-1 antitrypsin	eQRZDWRSNpaFKgWQZF		Generic Transcription Pathway Inhibitor						282.256	363681331	3868-33-5				0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173743899	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	8.84088283	10.69953999	-3.93996101	-4.41039573	-10.74876231	-72.89535754	-81.73605589																			5TPKXD79P52	5T2YSX5M1YXM	225955232
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485429-01	Nluc100	9.19997017	-2.1	-87.76669558	-86.53086873	CCN(CC)C1=CC=C2C(=O)C(=C/NC3=CC=C(CC(O)=O)C(=C3)C4=C5CC(CCC5=NC6=CC=CC=C46)C(=O)NN)/C(=O)OC2=C1							SML0624	SIGMA	2016_NPACT_04	-5.036213581	5		5	PE 154		-2.1								3.069925986	102.6173079	-89.81904174	2.252647877	0.025430264	0.926825456								-2.052346157			10.2	16.08643914	-86.53086873	-73.68260373	-74.94587817										UYUDDVCVNXNAOT		Alpha-1 antitrypsin	BvIWRFQqTOoacSVvuV		Butyrylcholinesterase Inhibitor						633.693	363681334	1192750-33-6				0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173740567	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	16.08643914	-12.04507404	-11.83756044	-1.6180096	-2.91301709	-48.1658497	-86.53086873																			TW8YFVAD9QR	TWR1622VJG88	225954517
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485045-01	Nluc100	23.10928024	2.2	85.41005595	73.91512629	CN1CN(C2=CC=CC=C2)C3(CCN(CCCC(=O)C4=CC=C(F)C=C4)CC3)C1=O							S128	SIGMA	2016_NPACT_04	-4.636213581	13		45	N-Methylspiperone hydrochloride		2.2								10.54643672	74.34591251	88.45852124	2.303116706	0.001008727	0.986749598								3.048465285			25.9	73.91512629	-0.43078622	47.01449575	48.22581372										QHJLPOSPWKZACG		Alpha-1 antitrypsin	dQCxsMOaTFJbsvUMkB		Serotonin 2 (5-HT2) receptor Antagonist			HCL			409.4964	363681204	87539-19-3				0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173742415	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-0.25861748	-0.43078622	8.81969275	3.02365305	3.51117058	11.93701777	73.91512629																			299N5S6XJ53	293S1CUMRK74	225954495
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485051-01	Nluc100	23.10928024	2.1	92.13147331	83.90422157	CCNC1(CN(C1)C2=NC(=NC3=C(C4=CC=C(Cl)C=C4)C(=N[N]23)C5=C(Cl)C=CC=C5)C)C(N)=O							PZ0205	SIGMA	2016_NPACT_04	-4.636213581	29		37	CE-178253 benzenesulfonate salt		2.1								4.56589874	90.92984102	96.15423792	2.720221214	0.009366247	0.957681405								4.022764609			23.8	83.90422157	-7.02561945	53.14394317	54.60924418										XJFUIILGVMOOHV		Alpha-1 antitrypsin	HUsdPyDoQTIsPYFuci		Cannabinoid CB1 receptor Antagonist			SULFONATE			496.392	363681207	736993-54-7 (related)				0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173745495	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-7.02561945	8.63897349	13.3032132	1.38283454	3.7973425	10.93022282	83.90422157																			AQQHWKFZ4YG	AQGVHGH25MM7	225954935
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00262306-25	Nluc100	11.58207624	2.2	57.70126055	52.18065062	CC(C)C1=C(C=CC=C1)C2=NC=C(C)C(=N2)NCC3=CC=C(C=C3)[N]4C=CN=N4							AOB2313	Aobious	2016_NPACT_01	-4.936213581	13		46	ML323		2.2								7.193549375	51.07835951	62.5934246	0.9	0.017049554	0.941445404								4.892164049			53.6	52.18065062	1.10229111	68.2793997	67.08314653										VUIRVWPJNKZOSS		Alpha-1 antitrypsin	cLpQjBcyAQyNWIjVcW		USP1/UAF1 Inhibitor						384.4769	363677187	1572414-83-5	USP1			0		7	58:08.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173750038	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	9.61796693	1.10229111	3.82812193	8.29978528	19.45731914	24.99654924	52.18065062																			8H4HL3VFSR6	8H6CFLU4QH7X	225955965
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485125-01	Nluc100	18.35635378	2.1	127.6006063	123.3938747	COC(=O)\C1=C\O[C@@H](O)C\2C1C\C=C2CO							G4796	SIGMA	2016_NPACT_04	-4.736213581	19		23	Genipin		2.1								6.224488869	123.1103767	132.5250214	2.786771214	7.92E-05	0.996344993								4.924415069			15.3	123.3938747	0.28349796	79.78945585	80.30158607										AZKVWQKMDGGDSV		Alpha-1 antitrypsin	ktOKvCWuOdGYahjoFZ		Mitochondrial uncoupling protein 2 Inhibitor						226.2259	363681233	6902-77-8	Ucp2	22228		0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173743507	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	5.97691918	7.6872388	0.28349796	7.46551313	2.62557744	21.15880902	123.3938747																			DVCBSB8Q4RT	DVTP7L2D5T5T	225954928
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485173-01	Nluc100	14.58097009	2.2	57.30161273	41.23762981	C[N]1N=CC=C1C2=CC=CC=C2OC3=C(C=C(C=C3)[S+]([O-])(=O)NC4=NC=CS4)C#N							SML1061	SIGMA	2016_NPACT_04	-4.836213581	17		15	PF-04856264		2.2								4.169509079	49.34793766	52.53664019	1.24751	0.002244038	0.980024134								-4.764972537			159	41.23762981	-8.11030785	13.46922475	13.16298553										SMMUACQNGRSDKC		Alpha-1 antitrypsin	TBeWSKtDBOeAFQmavW								437.495	363681247	1235397-05-3				0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173742989	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-8.11030785	-1.97774246	-6.48689398	-0.37013132	-1.19148273	16.0913744	41.23762981																			6BPMS2PKAQK	6BKYQ7FQ15QB	225954382
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485182-01	Nluc100	20.59616769	2.1	108.5774483	105.2958685	CC/1=C(/C(NC(=O)N1CCCCCC(O)=O)C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)OCC4=CC=CC=C4							E1036	SIGMA	2016_NPACT_04	-4.686213581	29		33	116-9e		2.1								4.87943938	105.5908203	115.6148636	2.786771214	0.001283931	0.985006536								7.037415271			18.7	105.2958685	-0.29495179	79.14596361	78.2437333										GHFQWLNXJMUCGC		Alpha-1 antitrypsin	dWcylHJdCgiELoWZGg		Chaperone protein DnaK Inhibitor						512.5962	363681250	831217-43-7	dnaK	944750		0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173745467	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	5.72334889	14.79868628	9.13190348	7.39210172	-0.29495179	17.5236603	105.2958685																			GHKRDPS92WV	GHVMHY5KTPGS	225955164
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485219-01	Nluc100	0.580478875	-1.2	-38.15147416	-24.03687676	CN1C(=O)\C(=C(C)/O)C(=O)C2C(CC3=C4C(=CC=C3)[NH]C=C24)C1(C)C							C1530	SIGMA	2016_NPACT_04	-6.236213581	9		21	Cyclopiazonic acid from Penicillium cyclopium		4								8.484644328	41.28356924	-27.45893877	1	0.00447494	0.971394972								10.69253539				12.04415616	-29.23941308	-24.29372514	-23.80852136										WJCPGKDPOYBOOJ		Alpha-1 antitrypsin	OawQAsAtTPAwhsDKux								338.4003	363681258	18172-33-3				0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173741463	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	12.04415616	10.68475736	2.70416574	-1.46489913	-18.29992548	-29.23941308	-24.03687676																			D7QFA8H51B7	D77ZZFA7FJTQ	225955224
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485220-01	Nluc100	6.513080099	-1.2	-67.85079073	-63.30296347	CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C5=CC(=O)OC5							S6626	SIGMA	2016_NPACT_04	-5.186213581	19		37	Strophanthidin		-1.2								4.979083699	77.41843625	-63.22171254	4.449470285	0.002733202	0.977868955								4.629078187			8.78	14.11547278	-63.30296347	-42.96843354	-43.64454971										ODJLBQGVINUMMR		Alpha-1 antitrypsin	lWkHkCDaKZRexSluJQ								404.4966	363681259	66-28-4				0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173743605	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	4.32703983	3.92145852	0.3675207	1.10574002	14.11547278	-51.1681674	-63.30296347																			GX9XL7KTMBT	GXTM5VU696NR	225954797
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485231-01	Nluc100	0.231092802	1.2	44.6896881	44.61983494	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC/4=C/C(=O)/C=C\[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O							P4153	SIGMA	2016_NPACT_04	-6.636213581	31		27	Prednisolone 21-hemisuccinate sodium salt		1.2								4.798419075	36.57321765	52.1896881	0.4	0.036185786	0.910591104								7.5			576	50.76632011	14.19310246	141.0304517	140.1975829										APGDTXUMTIZLCJ		Alpha-1 antitrypsin	KvfJjLJTVwPfYqmBvP					SODIUMHYDRIDE			460.5168	363681265	1715-33-9				0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173745887	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	14.19310246	16.9536193	28.76097293	29.53391777	34.52229548	50.76632011	44.61983494																			Y9UXPBSAD9N	Y9NJYKQTLLJ5	225954498
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485239-01	Nluc100	1.458097009	-1.1	-95.38997596	-88.67911171	CC(C)=CCC[C@@]\1(C)OC2=C(CC=C(C)C)C3=C(C(=C2\C=C1)O)C(=O)\C4=C\[C@@H]5CC6C(C)(C)O[C@@](C\C=C(\C)C(O)=O)(C5=O)[C@@]46O3							G8171	SIGMA	2016_NPACT_04	-5.836213581	9		13	Gambogic acid		-1.1								4.88549605	110.2495809	-87.6725053	4.954917313	0.003252647	0.975772686								7.717470664			1.54	21.5704692	-88.67911171	-119.9481895	-117.8878629										GEZHEQNLKAOMCA		Alpha-1 antitrypsin	bGYJfJKqiczqiupjvk								628.7512	363681268	2752-65-0				0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173741407	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-3.67044012	6.60554913	4.95777504	21.5704692	-63.87012365	-87.70543764	-88.67911171																			1Z3TD4CQCPZ	1ZZDJL5GVY5Z	225954469
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485333-01	Nluc100	2.059616769	-1.1	-96.20069121	-88.7266452	O[C@@H]1CCCN[C@H]1CC(=O)CN2\C=N/C3=C(C=CC=C3)C2=O							SML0681	SIGMA	2016_NPACT_04	-5.686213581	27		37	Febrifugine dihydrochloride		-1.1								6.925960513	104.3860346	-88.37173862	4.094972986	0.002490173	0.978909528								7.828952594			2.2	15.65938939	-88.7266452	-94.5859172	-93.41564407										FWVHWDSCPKXMDB		Alpha-1 antitrypsin	VaVOmOjZvxWCDJbVkm					HCL			301.3404	363681289	32434-42-7				0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173745173	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-4.33099529	15.65938939	10.41106821	12.10858874	-34.03688958	-85.50441384	-88.7266452																			ZAGDLWVVDDX	ZAXC7MLYNW7F	225955221
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485370-01	Nluc100	4.610907599	1.2	63.48532883	64.10101889	CN1C[C@H](NC(=O)NC2=CC(=CC=C2)C)\N=C(C3=CC=CC=C3)/C4=C1C=CC=C4							L4795	SIGMA	2016_NPACT_04	-5.336213581	29		13	L-365260		1.2								9.389782827	73.3648464	64.53697813	1.967336206	0.007907901	0.961342618								1.051649308			8.64	64.10101889	-9.26382751	72.58560409	71.03998978										LIVVMCBMGZZRRY		Alpha-1 antitrypsin	LsAsAdbjiSdxalokvx								384.4736	363681300	118101-09-0				0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173745327	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	7.53675657	1.36771704	-9.26382751	6.72660222	9.40797581	51.47843951	64.10101889																			CPUGJRKW6TD	CPDT1YMSC6BJ	225954961
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485372-01	Nluc100	11.58207624	2.2	53.81102956	50.61916562	CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C/3=C/C=C\4C[C@@H](O)CC[C@]4(C)C3=C\C[C@]12C							E2634	SIGMA	2016_NPACT_04	-4.936213581	13		17	"Ergosta-5,7,9(11),22-tetraen-3Î²-ol"		2.4								24.28044063	52.68983019	56.55724906	1.4641	0.046731963	0.896133975								2.746219497			46.4	50.61916562	-2.07066457	57.85662248	49.54272982										QSVJYFLQYMVBDR		Alpha-1 antitrypsin	VnmRZbkUjBtAgLeVCO								394.6325	363681301	516-85-8				0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173742219	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	6.45577879	7.83149965	-2.07066457	14.2025697	2.03690347	25.34313795	50.61916562																			2SCL8QM9F14	2S4RHLKM2Y8H	225955162
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00386841-04	Nluc100	6.513080099	-2.2	-39.49866644	-33.5773476	C[C@@H](CN1CCC(CC1)N2C(=O)NC3=C2C=CC(=C3)Br)NC(=O)[C@@H]4C[C@H]4C5=CC=CC=C5							SML0566	SIGMA	2016_NPACT_04	-5.186213581	11		42	VU0359595		-2.2								8.005886973	45.88301352	-34.49866644	1.98874246	0.024326249	0.928662252								5				12.30566592	-33.5773476	-12.61529739	-11.96701167										JSVNNLRZCJAYTQ		Alpha-1 antitrypsin	xeofVlwBFKFxDbiFIs		Phospholipase D2 Negative Allosteric Modulator						497.427	363680461	1246303-14-9				0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173742072	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	1.92413582	8.18134606	-1.62798048	12.30566592	1.32356545	-21.97741348	-33.5773476																			8J3UMDCKPS3	8J3V85QA5Z2Y	225954929
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00485025-01	Nluc100	10.32253631	2.2	39.64348213	34.95155278	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C							K1250	SIGMA	2016_NPACT_04	-4.986213581	15		45	6-Ketocholestanol		2.2								13.33212187	40.8128362	37.15058384	1.88511806	0.028577681	0.921882174								-2.492898294				34.95155278	-5.86128342	16.39151476	16.1629547										JQMQKOQOLPGBBE		Alpha-1 antitrypsin	mKHcVGBMUmaLYUeZWS								402.6529	363681193	1175-06-0				0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173742877	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-5.07672035	-5.86128342	-2.13439166	6.56052105	-3.37432041	14.96000862	34.95155278																			95HT6DJ7MVL	95LQ1JQD2KC6	225954617
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00162463-03	Nluc100	7.092197183	-2.2	-61.10196744	-42.47451353	C[C@@H](O)[C@]1(C)CC[C@@H](O1)[C@]2(C)CC[C@@H](C[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C/C[C@@H](C)C[C@@H](C)/C([O-])=C/C(=O)[C@@H](C)C[C@@H](C)C[C@H](C)CCC([O-])=O)O2							1566	Bio Vision	2016_NPACT_04	-5.149219198	7		18	Ionomycin(Calciumsalt)		-2.2								3.228148203	52.65102406	-56.23451864	1.01	0.021205453	0.933928158								4.867448797			55.7	10.17651053	-42.47451353	-31.2599106	-32.16298946										PGHMRUGBZOYCAA		Alpha-1 antitrypsin	DpjcgNMZYTgwwkKtrK		Potassium channel subfamily K member 2 Inhibitor			CALCIUM			706.9891	363676613	56092-82-1				0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173741120	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-1.86049821	7.38138783	4.81151566	10.17651053	-7.39938219	-16.62559934	-42.47451353																			N7JVBTLATX6	N76VW9KZ769H	225954419
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00346681-11	Nluc100	5.173523417	-1.3	-120.6602807	-86.1749911	COC1=CC=C(C=N1)C2=CC=C3N=CC4=C(N(C(=O)N4C)C5=CC=C(N6CCNCC6)C(=C5)C(F)(F)F)C3=C2							HY-13334	MedChem Express	2016_NPACT_04	-5.286213581	18		19	NVP-BGT226		5								7.150295659	159.7644826	-89.50620662	4.954917313	0.1167473	0.815883438								31.1540741			5.43	73.19364086	-86.57084171	16.20612883	19.63187681										BMMXYEBLEBULND		Alpha-1 antitrypsin	iCSVsjrbPYoWUzxbrW		PI3K Inhibitor			MALEIC_ACID			534.5323	363677515	1245537-68-1	PIK3CA			0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173743276	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	0.11776274	0.37022779	26.48340303	57.06852282	73.19364086	-86.57084171	-86.1749911																			A54MQX16P7Q	A5Q78DC2J5Z6	225955120
